lemma,poscode,surface
jquery-inputmask,0,
bulkupdate,0,
todataurl,0,
receipt-validation,0,
android-switch,0,
gulp-sourcemaps,0,
bootsfaces,0,
r.net,0,rdotnet
android-googleapiclient,0,
alamofireimage,0,
leaflet.markercluster,0,
tqdm,0,
gitlab-api,0,
recharts,0,
pos,0,
ballerina,0,ballerinalang
procedural,0,
mod-deflate,0,
wmv,0,
fisheye,0,
bde,0,
rampart,0,
fdt,0,
templatetags,0,templatetag
channelfactory,0,
obsolete,0,
database-metadata,0,
freeimage,0,
textmatebundles,0,
auctex,0,
run-length-encoding,0,
stringification,0,
xbrl,0,
identify,0,
optional-arguments,0,
redirectstandardoutput,0,
jquery-blockui,0,
home-directory,0,
xml.etree,0,
event-store,0,
client-object-model,0,
object-slicing,0,
fb.ui,0,
tethering,0,
shareactionprovider,0,
shadow-mapping,0,
cbc-mode,0,
public-method,0,
text-segmentation,0,
hcatalog,0,
codekit,0,
swig-template,0,
xcode-bots,0,
symfony-security,0,
wso2greg,0,
dexie,0,
escpos,0,
bootstrapvalidator,0,
bootstrap-carousel,0,
developer-console,0,
vtigercrm,0,
cythonize,0,
t-test,0,
api-ai,0,
bluetooth-gatt,0,
natural-language-processing,0,nlp
inequality,0,
hpricot,0,
email-address,0,
wireframe,0,
basecamp,0,
lvm,0,
bbpress,0,
referrals,0,
custom-object,0,
phpinfo,0,
usps,0,
malware-detection,0,
jpeg2000,0,
jcreator,0,
getselection,0,
graphml,0,
geos,0,
gitk,0,
django-wsgi,0,
isql,0,
directx-10,0,
activity-indicator,0,
pep,0,
parity,0,
fading,0,
phpquery,0,
dih,0,
skia,0,
pycairo,0,
catiledlayer,0,
parseexception,0,
catransition,0,
qregexp,0,
python-ldap,0,
stacked-area-chart,0,
jqxhr,0,
minmax,0,
windowlistener,0,
preorder,0,
ecslidingviewcontroller,0,
ng-dialog,0,
setcontentview,0,
android-togglebutton,0,
double-click-advertising,0,
symfony-2.6,0,
featherlight.js,0,
realm-migration,0,
gear-vr,0,
borrowing,0,
google-assist-api,0,
swift2.1,0,swift2
.net-4.6.1,0,
zoneddatetime,0,
fasttext,0,
aws-load-balancer,0,
forecast,0,
external-process,0,
waterfall,0,
base-conversion,0,
energy,0,
combinators,0,
nss,0,
certificate-authority,0,
printdialog,0,
owner,0,
stream-processing,0,
live-templates,0,
variable-variables,0,
dllregistration,0,
image-preloader,0,
bcd,0,
disparity-mapping,0,
taylor-series,0,
app.xaml,0,
freetype2,0,
3nf,0,
code-structure,0,
inventory-management,0,
jmstemplate,0,
sahi,0,
mkpinannotationview,0,
jain-sip,0,
mpmediapickercontroller,0,
django-pagination,0,
coin-change,0,
zend-translate,0,
todo,0,todos
geonames,0,
bulkloader,0,
unicode-normalization,0,
http-status-code-504,0,
generic-handler,0,
maven-javadoc-plugin,0,
empty-list,0,
callable-statement,0,
floyd-warshall,0,
bnd,0,
revealing-module-pattern,0,
ruby-c-extension,0,ruby-ext
aviary,0,
screen-recording,0,
orika,0,
mkpolyline,0,
active-form,0,
android-kernel,0,
webcam-capture,0,
ssrs-2014,0,
circle-pack,0,
amazon-fire-tv,0,fire-tv
pysftp,0,
ansi-c,0,
modbus-tcp,0,
play-json,0,
elasticsearch-query,0,
firebase-test-lab,0,
azure-template,0,
.net-core-2.1,0,
azure-artifacts,0,vsts-package-management
trust,0,
dynamic-languages,0,
hci,0,
pst,0,
hbm,0,
recursive-descent,0,
routed-commands,0,routedcommand
configurable,0,
file-manipulation,0,
jsfl,0,
iplimage,0,
j-security-check,0,
pic18,0,
clientid,0,
avrdude,0,
powerdesigner,0,
html.beginform,0,
glow,0,
unordered,0,
core-video,0,
application.cfc,0,
premake,0,
qmap,0,
mesa,0,
juce,0,
luarocks,0,
mtp,0,
mobiscroll,0,
skeleton-css-boilerplate,0,
vqmod,0,
uicollectionreusableview,0,
flask-mongoengine,0,
oracle-pro-c,0,
ff,0,
tmap,0,
cross-entropy,0,
docker-for-mac,0,
chainer,0,
account-kit,0,facebook-account-kit
angularjs-1.6,0,
svelte,0,
kibana-6,0,
qos,0,
paradox,0,
llblgenpro,0,
aquamacs,0,
castor,0,
asp.net-profiles,0,
document-library,0,
flvplayback,0,
relaxng,0,
authenticode,0,
imagettftext,0,
dynamic-class-loaders,0,
varchar2,0,
session-scope,0,
fat,0,
oledbdatareader,0,
canonicalization,0,
asp.net-mvc-views,0,
django-piston,0,
multivariate-testing,0,
jquery-pagination,0,
360-degrees,0,
bonecp,0,
nio2,0,
oracle-fusion-middleware,0,
traitsui,0,
cartesian-coordinates,0,
giraph,0,
fotorama,0,
css-content,0,
iperf,0,
ng-pattern,0,
android-shape,0,
angular-moment,0,
azure-traffic-manager,0,
broccolijs,0,
epplus-4,0,
uialertaction,0,
spark-jobserver,0,
python-appium,0,
mddialog,0,
swift2.2,0,swift2
hortonworks-sandbox,0,
java-date,0,
ibm-cloud-private,0,
react-transition-group,0,
s4sdk,0,
debian-stretch,0,
network-monitoring,0,
ocsp,0,
commerce,0,
rpath,0,
irrlicht,0,
spiral,0,
sealed,0,
recorder,0,
cs193p,0,
x-cart,0,
data-compression,0,compression
mod-mono,0,
uimanager,0,
zenity,0,
resource-leak,0,
radix,0,
fsevents,0,
uidevice,0,
prims-algorithm,0,
wcf-endpoint,0,
jquery-traversing,0,
data-stream,0,
querystringparameter,0,
postdelayed,0,
django-debug-toolbar,0,
fparsec,0,
phpfox,0,
twisted.internet,0,
cng,0,
evil-mode,0,
vlfeat,0,
xv6,0,
parallel-foreach,0,
stdatomic,0,
google-plugin-eclipse,0,
google-api-js-client,0,
xively,0,
symfony-routing,0,
qtmultimedia,0,
minimongo,0,
google-trends,0,
mlogit,0,
fail2ban,0,
oracle-maf,0,
twig-extension,0,
mediatr,0,
gs-vlookup,0,
solr5,0,
mongodb-csharp-2.0,0,
eventsource,0,
aws-sdk-nodejs,0,
nativescript-plugin,0,
datacontractjsonserializer,0,
sap-cloud-platform,0,hana-cloud-platform
vaadin-flow,0,
turkish,0,
nativelibrary,0,
directsound,0,
data-entry,0,
jdk1.5,0,
icriteria,0,
byref,0,
dbms-scheduler,0,
quotations,0,
sizzle,0,
entitydatasource,0,
boost-function,0,
data-loss,0,
searchable,0,
update-attributes,0,update-attribute
saaj,0,
joomla-module,0,
swipeview,0,
social-framework,0,
jsonmodel,0,
sql-drop,0,
weibull,0,
pointer-to-pointer,0,
game-center-leaderboard,0,
audiocontext,0,
javafx-3d,0,
fastq,0,
gameplay-kit,0,
moya,0,
rx-cocoa,0,
aws-sam-cli,0,aws-sam-local
repair,0,
rpn,0,
sales,0,
game-theory,0,
abc,0,
multiple-definition-error,0,multiple-definitions
abbreviation,0,
xll,0,excel-xll
isnumeric,0,
phrase,0,phrases
lexical,0,
stencil-buffer,0,
sequence-points,0,sequence-point
portable-applications,0,
binary-compatibility,0,
j2mepolish,0,
errordocument,0,
xmlunit,0,
nsapplication,0,
vmware-fusion,0,
muenchian-grouping,0,
drupal-themes,0,
nested-table,0,
array-unique,0,
xuggle,0,
form-fields,0,formfield
nintex-workflow,0,
pre-build-event,0,
bellman-ford,0,
maven-resources-plugin,0,
disruptor-pattern,0,
c++-amp,0,
java-compiler-api,0,
credential-providers,0,
apache-commons-io,0,
appfabric-cache,0,
joomla3.1,0,
flipview,0,
drupal-blocks,0,
onscrolllistener,0,
tedious,0,
weebly,0,
riot.js,0,
exceljs,0,
protoc,0,
lmfit,0,
broom,0,
oracle-jet,0,
intellij-15,0,intellij-idea-15
prism-6,0,
replaykit,0,
uitableviewsectionheader,0,
spring-cloud-task,0,
imx6,0,
angular2-highcharts,0,
shinyapps,0,shinyapps.io
amazon-elastic-transcoder,0,
mat-table,0,
raku,0,
microformats,0,
aspnet-compiler,0,
hotdeploy,0,
seh,0,
code-folding,0,
log4cxx,0,
object-model,0,
bundles,0,
horizontallist,0,
printstream,0,
northwind,0,
ready,0,
forex,0,
symbol-table,0,symbol-tables
lzw,0,
screensharing,0,
trailing,0,
checkedtextview,0,
dopostback,0,
lcs,0,
custom-model-binder,0,
equals-operator,0,
sql-agent,0,
php-java-bridge,0,
socialauth,0,
android-framework,0,android
pgpool,0,
raw-data,0,
ocean,0,
pcntl,0,
in-house-distribution,0,
gii,0,
dynamicform,0,
wificonfiguration,0,
apiary.io,0,
easynetq,0,
dart-mirrors,0,
joomla3.2,0,
falconframework,0,
videogular,0,
kendo-datepicker,0,
pdftron,0,
drone.io,0,
spagobi,0,
android-runonuithread,0,
mimekit,0,
uitableviewrowaction,0,
cartodb,0,
lit-element,0,
postgresql-11,0,
image-comparison,0,
farseer,0,
winlogon,0,
client-side-scripting,0,
include-guards,0,
readprocessmemory,0,
high-resolution,0,
cider,0,
luasocket,0,
null-terminated,0,
james,0,
non-greedy,0,ungreedy
ebcdic,0,
pdfa,0,
webhttpbinding,0,
truthtable,0,
single-threaded,0,
integer-promotion,0,integral-promotion
out-of-browser,0,
activity-diagram,0,
javascript-intellisense,0,
elapsedtime,0,
attr-accessor,0,
som,0,
format-string,0,
cfwheels,0,
django-login,0,
dedicated-server,0,
effective-java,0,
sts-securitytokenservice,0,
x11-forwarding,0,
google-authenticator,0,
drools-planner,0,optaplanner
mysql-slow-query-log,0,
chicken-scheme,0,chicken
companion-object,0,
embedded-tomcat-7,0,
sql-limit,0,
yandex,0,
plivo,0,
fiddlercore,0,
usb-debugging,0,
cvxopt,0,
ucwa,0,
kendo-multiselect,0,
kendo-window,0,
steroids,0,
bigcartel,0,
vcenter,0,
dill,0,
rstan,0,
cockroachdb,0,
google-identity,0,
grav,0,
snapkit,0,
rust-tokio,0,
scala-gatling,0,
angular-material-5,0,
hyperledger-fabric-ca,0,
microsoft-graph-sdks,0,
minidump,0,
tiling,0,
was,0,
smartclient,0,
system.in,0,
satellite,0,
activeperl,0,
servicehost,0,
poi-hssf,0,
table-variable,0,table-variables
file-attributes,0,
libpqxx,0,
8-bit,0,8bit
frequency-distribution,0,
ceil,0,
autocompletebox,0,
pathname,0,
alternate,0,
becomefirstresponder,0,
exuberant-ctags,0,
android-searchmanager,0,
enterprise-library-5,0,
openocd,0,
ribbonx,0,
java-stored-procedures,0,
android-mediascanner,0,
sharepoint-clientobject,0,
copy-elision,0,
resignfirstresponder,0,
heightmap,0,
viber,0,
sessionstorage,0,session-storage
supersized,0,
xtk,0,
hmisc,0,
doctrine-extensions,0,
gracenote,0,
mailboxer,0,
py4j,0,
impresspages,0,
kie-workbench,0,
hypothesis-test,0,
turtle-rdf,0,
ava,0,
ready-api,0,
react-animated,0,
apple-developer,0,
twilio-programmable-chat,0,
envoyproxy,0,envoy
ngen,0,
vocabulary,0,
binary-operators,0,
onmousemove,0,
gdlib,0,
lead,0,
sigkill,0,
libs,0,
gtk2hs,0,
qtconcurrent,0,
contingency,0,
binary-serialization,0,
custom-binding,0,
server.xml,0,
tarfile,0,
featured,0,
biztalk-mapper,0,
pretty-urls,0,
bada,0,
zend-gdata,0,
try-finally,0,
exp,0,
jco,0,
.net-cf-3.5,0,
pydot,0,
stagefright,0,
stackview,0,
hippocms,0,
pcf,0,
finagle,0,
dotless,0,
sequencefile,0,
ipdb,0,
qcustomplot,0,
directadmin,0,
canny-operator,0,
cmder,0,
payu,0,
phphotolibrary,0,
github-desktop,0,
rhandsontable,0,
kube-dns,0,
onsaveinstancestate,0,
tidytext,0,
xcode8.2,0,
angular-library,0,
open-liberty,0,
teradata-sql-assistant,0,
google-drive-team-drive,0,
cappuccino,0,
scsi,0,
remoteobject,0,
app-code,0,
distributed-cache,0,
c++-faq,0,
project-server,0,
citations,0,
protected-mode,0,
pgm,0,
chained,0,
mod-perl2,0,
qvariant,0,
livesearch,0,
listboxitems,0,listboxitem
vacuum,0,
jflex,0,
string-substitution,0,
hresult,0,
validationrules,0,
boost-phoenix,0,
mpmediaquery,0,
radwindow,0,
django-grappelli,0,
axwindowsmediaplayer,0,
leap-year,0,
lync-2010,0,
regional-settings,0,
do.call,0,
hashbang,0,
boost-preprocessor,0,
custom-error-handling,0,
s3fs,0,
cgrectmake,0,
kohana-3.2,0,
levelplot,0,
nvda,0,
recurly,0,
jdom-2,0,
live-sdk,0,
elki,0,
.when,0,
passkit,0,
kramdown,0,
spoon,0,
fiware-wirecloud,0,
webcrypto-api,0,
julia-jump,0,
azure-management-api,0,
jquery-bootgrid,0,
cucumber-serenity,0,
googlesigninapi,0,
dcast,0,
yoast,0,
google-cloud-endpoints-v2,0,
generate,0,
docker-desktop,0,
plasticscm,0,
row-height,0,
http-1.1,0,
city,0,
ar,0,
information-theory,0,
x3d,0,
struts-validation,0,
most-vexing-parse,0,
c++builder-6,0,
tstringgrid,0,
x87,0,8087cw
vbe,0,
probability-theory,0,
posting,0,
localserver,0,
gyp,0,
der,0,
armv6,0,
thrift-protocol,0,
sigterm,0,
visual-glitch,0,
skype4com,0,
sdl-ttf,0,
excel-2011,0,
jasig,0,
texturepacker,0,
itemlistener,0,
kundera,0,
icefaces-3,0,
node-serialport,0,
visa,0,
tridion-content-delivery,0,
burp,0,
php-password-hash,0,
qmediaplayer,0,
mvcjqgrid,0,
alwayson,0,
packery,0,
forkjoinpool,0,
payum,0,
emberfire,0,
fitnesse-slim,0,
symfony-2.5,0,
jython-2.7,0,
pytest-django,0,
android-textwatcher,0,
android-touch-event,0,
cosmicmind,0,
code-push,0,
laravel-valet,0,
mongodb-aggregation,0,aggregation-framework
botkit,0,
kubelet,0,
jfoenix,0,
android-push-notification,0,
angular1.6,0,
wxpython-phoenix,0,
ionic-v1,0,
procmail,0,
cubes,0,
hud,0,
wow64,0,
tstringlist,0,
morse-code,0,
tray,0,
reflow,0,
svnignore,0,
content-negotiation,0,
comobject,0,com-object
system.net.webexception,0,
timetable,0,
twitterizer,0,
settings.settings,0,
binarywriter,0,
urlparse,0,
input-type-file,0,
pinning,0,
openrasta,0,
create-directory,0,createfolder
command-line-parsing,0,
eclipse-3.6,0,eclipse-helios
gmail-contextual-gadgets,0,
mongohq,0,
cxfrs,0,
infiniband,0,
entity-relationship-model,0,
google-swiffy,0,
ekeventkit,0,
auto-renewing,0,
pgbouncer,0,
puts,0,
revmob,0,
kohana-3.3,0,
backgrid,0,
google-now,0,
pointer-events,0,
chronicle,0,
firebasesimplelogin,0,
boxapiv2,0,
pairing,0,
kubernetes-health-check,0,
readxl,0,
aem-6,0,
monorepo,0,
windows-container,0,
opencv-python,0,
angular-observable,0,
popper.js,0,
static-block,0,
griffon,0,
jdb,0,
jvm-languages,0,
spelling,0,
int32,0,
webresource.axd,0,
dig,0,
tasklist,0,
workflowservice,0,workflow-services
uint32,0,
text-search,0,
windowsformshost,0,windowsformhost
datejs,0,
unsubscribe,0,
parse-tree,0,
appcmd,0,
responsetext,0,
turbogears2,0,
stereoscopy,0,
jtextcomponent,0,
nssplitview,0,
datapump,0,
inf,0,
uint64,0,
syntaxhighlighter,0,
widechar,0,
nsinvocation,0,
finite-element-analysis,0,
mysql-error-1005,0,
unique-id,0,
type-punning,0,
git-status,0,
http-status-code-304,0,
mouse-position,0,
websharper,0,
lua-api,0,
remote-validation,0,
iterate,0,loops
cgimageref,0,
zsh-completion,0,
ganglia,0,
valueinjecter,0,valueinjector
discourse,0,
mp4parser,0,
ane,0,
enhanced-ecommerce,0,
quickblox-android,0,
facebook-instant-articles,0,
azure-resource-group,0,
google-cloud-python,0,
cpprest-sdk,0,
express-validator,0,
ml.net,0,
trunk,0,
aspell,0,
mailitem,0,
execv,0,
subtree,0,
for-xml,0,forxml
midl,0,
release-mode,0,
speex,0,
debuggervisualizer,0,
scenegraph,0,
braces,0,
clos,0,
purge,0,
pdf-form,0,
source-code-protection,0,
ruby-debug,0,
direct3d9,0,
radeditor,0,
multiscreen,0,
openvms,0,
exact-match,0,
build-dependencies,0,
android-titlebar,0,
aero-glass,0,glass
interception,0,
pugixml,0,
left-recursion,0,
before-save,0,
tsqlt,0,
jnienv,0,
cloudify,0,
phpredis,0,
codefluent,0,
infusionsoft,0,
nodeclipse,0,
dexguard,0,
azure-monitoring,0,
kendo-template,0,
susy-sass,0,
ember-qunit,0,
ng-tags-input,0,
android-runtime,0,
satellizer,0,
intune,0,
pushkit,0,
microsoft-edge-extension,0,
android-doze,0,
accelerated-mobile-page,0,amp-html
aws-vpc,0,amazon-vpc
wse,0,
medium-trust,0,
backcolor,0,
lost-focus,0,lostfocus
encodeuricomponent,0,
cancel-button,0,
uicomponents,0,
orgchart,0,
cyclic,0,
alu,0,
start-process,0,
nsinputstream,0,
mhtml,0,mht
aliasing,0,
dollar-sign,0,
pyro,0,
malformed,0,
selectlistitem,0,
persistent-connection,0,
xamlparseexception,0,
buildconfiguration,0,
listfield,0,
uint,0,
lnk2001,0,
synchronizationcontext,0,
kmdf,0,
horizontal-scaling,0,
rhapsody,0,
fflush,0,
django-fixtures,0,
formhelper,0,form-helpers
qfilesystemmodel,0,
mercurial-hook,0,
hole-punching,0,
code-composer,0,
subgrid,0,
cocoaasyncsocket,0,
documentlistener,0,
proto,0,
qsqltablemodel,0,
system.net.httpwebrequest,0,
dart-js-interop,0,
python-cffi,0,
kony,0,
jqlite,0,
periodic-task,0,
globalplatform,0,
pathlib,0,
sleep-mode,0,
360-virtual-reality,0,
theano-cuda,0,
node-streams,0,
gutenberg-blocks,0,
primeng-turbotable,0,
balance,0,
websphere-commerce,0,
mmc,0,
simulated-annealing,0,
tchar,0,
server-side-scripting,0,
exslt,0,
wchar,0,
windows-security,0,
volumes,0,
cellular-automata,0,
object-persistence,0,
load-time,0,
tail-call-optimization,0,
principal,0,
jmap,0,
strikethrough,0,
soapserver,0,
junit3,0,
chdir,0,
code-design,0,
python-mode,0,
loess,0,
nsmutabledata,0,
reuseidentifier,0,
dotfiles,0,
qabstracttablemodel,0,
google-url-shortener,0,
maven-central,0,
cocoalibspotify-2.0,0,
mgwt,0,
ewsjavaapi,0,
struts-tags,0,
lync-client-sdk,0,
socialshare,0,
sony-camera-api,0,
sim900,0,
mtm,0,microsoft-test-manager
yii2-user,0,
adobecreativesdk,0,
liferay-6.2,0,
directx-12,0,
arabic-support,0,
jwplayer7,0,
camera2,0,android-camera2
customer,0,
xctestcase,0,
wikidata-api,0,
cakephp-3.2,0,
fullcalendar-3,0,
oozie-workflow,0,
google-apps-script-addon,0,
xcode10.2,0,
jts,0,
invalid-characters,0,
language-interoperability,0,
uptime,0,
derived-table,0,
uberjar,0,
suppress,0,
sieve,0,
data-dictionary,0,
eventargs,0,
zend-framework-mvc,0,
word-boundary,0,
janrain,0,
gunzip,0,
microsoft-chart-controls,0,
bins,0,
custom-tags,0,
system.web,0,
derived-types,0,
pipelining,0,
isa,0,
start-job,0,
ora-00904,0,
custom-data-type,0,
manage.py,0,
access-point,0,
mirc,0,
helios,0,
javascript-namespaces,0,
qtranslate,0,
cognos-8,0,
drools-fusion,0,
kobold2d,0,
solr-query-syntax,0,
tsung,0,
w3-total-cache,0,
animatewithduration,0,
launchimage,0,
nedb,0,
android-wallpaper,0,
angularjs-validation,0,
django-cors-headers,0,
reactjs.net,0,
undirected-graph,0,
realsense,0,
wix3.10,0,
xcode7.2,0,
karma-webpack,0,
podfile,0,
jfrog-cli,0,
azure-eventgrid,0,
ingres,0,
mixer,0,
bcc,0,
binaries,0,
schema-design,0,database-design
zpl-ii,0,
tabbed,0,
brainfuck,0,
markup-extensions,0,
stackframe,0,
dlsym,0,
dbvisualizer,0,
determinants,0,
mouse-listeners,0,
faces-config,0,
dxgi,0,
foreach-loop-container,0,
class-members,0,
rerender,0,
circuit-breaker,0,
translucency,0,
submatrix,0,
qwebkit,0,
pg-restore,0,
maven-deploy-plugin,0,
remove-if,0,
maven-jar-plugin,0,
nsbezierpath,0,
bluecove,0,
network-connection,0,
parametric-polymorphism,0,
line-plot,0,
versionone,0,
volt,0,
showcaseview,0,
flann,0,
recursive-backtracking,0,
xbox-one,0,
crf,0,
simple-form-for,0,
orchard-modules,0,
.net-4.5.2,0,.net-4.5
linux-containers,0,
less-mixins,0,
redux-framework,0,
browser-feature-detection,0,
ember-cli-mirage,0,
amazon-elasticsearch,0,
amazon-neptune,0,
bixby,0,
amcharts4,0,
prototyping,0,
soundex,0,
xmlrpclib,0,
opensso,0,
segments,0,segment
ms-query,0,
targeting,0,
bibliography,0,
du,0,
boost-iostreams,0,
resource-cleanup,0,
appscript,0,
window.opener,0,
binomial-coefficients,0,
pushdown-automaton,0,pda
nxt,0,
execute-immediate,0,
qbasic,0,
two-way,0,
dynamicobject,0,
nsscanner,0,
qsettings,0,
acceleo,0,
nested-form-for,0,
diazo,0,
cakedc,0,
re2,0,
ash,0,
dragonfly-gem,0,
listselectionlistener,0,
osclass,0,
kif,0,
sybase-asa,0,
devexpress-wpf,0,
camel-ftp,0,
apartment-gem,0,
rabbitmqctl,0,
azure-files,0,
ringcentral,0,
backand,0,
php-mongodb,0,
airbnb,0,
spring-repositories,0,
back4app,0,
persistent-volumes,0,
usernotifications,0,
google-fonts,0,
bootstrap-grid,0,
application.properties,0,
micrometer,0,
ktor,0,
aws-elasticsearch,0,
vcs-checkout,0,
ppp,0,
flashvars,0,
validationsummary,0,
non-relational-database,0,
journal,0,
mediatemple,0,
envelope,0,
antixsslibrary,0,
equivalence,0,
cons,0,
application-shutdown,0,
reinstall,0,
instant,0,
lego,0,
peek,0,
zend-acl,0,
setattr,0,
query-cache,0,
ilog,0,
magit,0,
gio,0,
mersenne-twister,0,
jtag,0,
map-directions,0,
signal-strength,0,
android-compatibility,0,
reference-class,0,
nokia-s40,0,
balanced-payments,0,
kryonet,0,
scim,0,
angular-local-storage,0,
daydream,0,
hacklang,0,
zebra,0,
tess-two,0,
logstash-file,0,
angularjs-rootscope,0,
apple-watch-complication,0,
osrm,0,
angular-i18n,0,
android-textinputedittext,0,
fedora-25,0,
reticulate,0,
automationanywhere,0,
pwa,0,progressive-web-apps
process-management,0,
ticket-system,0,
xpc,0,
oid,0,
idictionary,0,
mpfr,0,
xfa,0,
jedi,0,
papervision3d,0,
systemtime,0,
generic-type-argument,0,
fuzzing,0,
installation-package,0,
generic-method,0,
updateprogress,0,
geokit,0,
xwiki,0,
django-manage.py,0,
userprincipal,0,
argb,0,
pyc,0,
dup,0,
crystal-reports-8.5,0,
onconfigurationchanged,0,
jri,0,
build-agent,0,
isinstance,0,
jquery-widgets,0,
linq-to-excel,0,
bootcompleted,0,
launchmode,0,
mkmapviewdelegate,0,
xhtml2pdf,0,
apns-php,0,
mediawiki-templates,0,
animationdrawable,0,
rsqlite,0,
skemitternode,0,
android-app-indexing,0,
chrome-web-driver,0,
logstash-forwarder,0,
npm-request,0,
ubuntu-15.04,0,
youcompleteme,0,
collider,0,
fluent-ffmpeg,0,
unity-networking,0,
gulp-browser-sync,0,
dynamics-crm-webapi,0,microsoft-dynamics-webapi
minio,0,
debounce,0,
amazon-linux,0,
openshift-3,0,
xcode9.3,0,
jmeter-5.0,0,
raid,0,
type-theory,0,
dvd,0,
compiled,0,
blocked,0,
code-golf,0,
metric,0,metrics
response.write,0,
data-files,0,
fileshare,0,
adventure,0,
change-data-capture,0,
opencms,0,
topmost,0,
lossless-compression,0,
dirent.h,0,
tdbgrid,0,
file-search,0,
cloneable,0,
contentplaceholder,0,
driving-directions,0,
object-pooling,0,
google-eclipse-plugin,0,
associativity,0,
multilinestring,0,
mainwindow,0,
touchpad,0,
pass-through,0,
outlook-2003,0,
pervasive-sql,0,
sharepointdocumentlibrary,0,
scalac,0,
nspasteboard,0,
url-for,0,
zend-session,0,
absolutelayout,0,
git-workflow,0,
onfling,0,
video-conferencing,0,
ivar,0,ivars
x3dom,0,
nul,0,
sorcery,0,
nscache,0,
infobox,0,
vcr,0,
wicket-1.6,0,
performanceanalytics,0,
liipimaginebundle,0,
ipython-magic,0,
angularjs-compile,0,
orleans,0,
animator,0,
orientdb-2.1,0,
jackson-dataformat-xml,0,
visual-recognition,0,
google-cloud-shell,0,
hot-module-replacement,0,
ng-modules,0,
angular-aot,0,
magento2.1,0,
ng-packagr,0,
prisma-graphql,0,
alibaba-cloud,0,
instagram-graph-api,0,
bsod,0,
castle-monorail,0,
mailing-list,0,
data-driven,0,
activescaffold,0,
x12,0,
x-sendfile,0,
bidi,0,
mapped-drive,0,
overlays,0,overlay
front-controller,0,frontcontroller
linqdatasource,0,
xbuild,0,
dbd,0,
maproute,0,
iequatable,0,
fileparsing,0,
cpu-cores,0,
dac,0,
data-url,0,data-uri
shift-reduce-conflict,0,
transactionmanager,0,
data-persistence,0,
busyindicator,0,
nested-query,0,
deduplication,0,duplicates
uipicker,0,
pcap.net,0,
clutter,0,
ruby-1.8,0,
visual-web-developer-2010,0,
voltdb,0,
touchstart,0,
linear-search,0,
hogan.js,0,
dynamic-data-display,0,
rvm-capistrano,0,
should.js,0,
powerpoint-2010,0,
dart-io,0,
wayland,0,
default-method,0,
magick++,0,
phpexcelreader,0,
facebook-friends,0,
distcp,0,
jsonresponse,0,
mobilefirst-cli,0,
columnstore,0,column-store-index
scrapy-pipeline,0,
angular-ngselect,0,
xml2,0,
windows-8.1-universal,0,
nbconvert,0,
namenode,0,
ajv,0,
mixed-integer-programming,0,
jenkins-blueocean,0,
google-cloud-dataprep,0,
unhandled,0,
content-management,0,
time-t,0,
word-automation,0,
sys-refcursor,0,
multiple-languages,0,multilingual
aliases,0,
javascript-engine,0,
always-on-top,0,
soil,0,
text-decorations,0,
splat,0,
loaddata,0,
media-type,0,
swizzling,0,
windows-xp-sp3,0,
save-image,0,
jpcap,0,
page-numbering,0,
yahoo-mail,0,
oracle-aq,0,
unauthorizedaccessexcepti,0,
disjoint-sets,0,
launchpad,0,
ocl,0,
lr,0,
emotion,0,
lowpass-filter,0,
load-time-weaving,0,
keyguard,0,
morelikethis,0,
master-theorem,0,
cmmotionmanager,0,
random-walk,0,
qsortfilterproxymodel,0,
openstack-horizon,0,
pander,0,
biml,0,
angularjs-injector,0,
go-cd,0,
om,0,
e,0,
scala-reflect,0,
jmespath,0,
dryioc,0,
jenssegers-mongodb,0,
yii2-validation,0,
datetimeindex,0,
cortana-intelligence,0,cortana-analytics
eslint-config-airbnb,0,
multisampling,0,
interpreted-language,0,
reverse-dns,0,
universe,0,
proc-open,0,
s60,0,
nofollow,0,
lastinsertid,0,last-insert-id
precompiled,0,
zend-pdf,0,
tilde,0,
libjingle,0,
lower-bound,0,
buildr,0,
batch-updates,0,
capture-group,0,
draw2d,0,
dotconnect,0,
member-variables,0,
insertafter,0,
drupal-hooks,0,
minifilter,0,
bresenham,0,
iaas,0,
double-buffering,0,doublebuffered
execve,0,
kombu,0,
treeviewer,0,
scaladoc,0,
uiscreen,0,
textmate2,0,
android-beam,0,
intel-ipp,0,ipp
32feet,0,
opentbs,0,
jquery-knob,0,
jqxwidgets,0,
squish,0,
input-mask,0,
qvector,0,
google-cloud-dns,0,
artisan-migrate,0,
laravel-request,0,
sat,0,
quadratic-programming,0,
unwrap,0,
android-savedstate,0,
go-gin,0,
oclazyload,0,
extjs6-modern,0,
selenide,0,
deconvolution,0,
tomee-7,0,
ng2-dragula,0,
cakephp-3.4,0,
javafx-11,0,
aio,0,
6502,0,
hessian,0,
np-hard,0,
msbuildcommunitytasks,0,
capslock,0,
web-traffic,0,
multi-window,0,
comma-operator,0,
dispatchevent,0,
loaded,0,
custom-membershipprovider,0,
character-arrays,0,arrays
2checkout,0,
swtbot,0,
strtol,0,
unreachable-code,0,
ocamlbuild,0,
iomanip,0,
telerik-open-access,0,
layoutsubviews,0,
rootview,0,
loadimage,0,
mpvolumeview,0,
microsoft-web-deploy,0,
listview-adapter,0,
tiny-tds,0,
dojox.mobile,0,
max-flow,0,
term-document-matrix,0,
mathdotnet,0,
database-cleaner,0,
jquery-data,0,
lightswitch-2012,0,
safaridriver,0,
